Doratura stylata,455320
Dorcadion aethiops,155253,1152608
Pedestredorcadion albosuturale,1132713
Dorcadion arenarium,265964
Dorcadion fulvum,646607,1152621
Pedestredorcadion heldreichi,1132714
Pedestredorcadion kaimakcalanum,1132646
Pedestredorcadion ljubetense,1132647
Carinatodorcadion majoripenne,1128347
Pedestredorcadion minutum,1132648
Pedestredorcadion obenbergeri,958377
Pedestredorcadion purkynei,1132645
Dorcadion scopoli,645371
Dorcatoma ambjoerni,766430
Dorcatoma androgyna,673757
Dorcatoma chrysomelina,330199
Dorcatoma falli,665650,747201
Dorcatoma flavicornis,398264
Dorcatoma lanuginosa,766428
Dorcatoma minor,330255
Dorcatoma punctulata,471076
Dorcatoma robusta,330074
Dorcatoma serra,398263
Dorcatoma setosella,318396
Dorcatoma substriata,330318
Dorcatoma vaulogeri,766429
Dorcus musimon,1113262
Dorcus parallelepipedus,992657
Dorcus parallelipipedus,167593
Dorhynchus thomsoni,768395
Doriopsilla areolata,32979
Doriopsilla pelseneeri,902438
Doris nobilis,673975
Doris ocelligera,1130052
Doris pseudoargus,266275
Doros destillatorius,754693
Doros profuges,387997
Dorvillea erucaeformis,80790
Dorycranosus splendens,1133315
Doryctes leucogaster,514574
Doryctes striatellus,514577
Dorylomorpha (Dorylomorpha) aczeli,301700
Dorylomorpha (Dorylomyza) albitarsis,249080
Dorylomorpha (Dorylomyza) anderssoni,301727
Dorylomorpha (Dorylomyia) beckeri,249081
Dorylomorpha borealis,301755
Dorylomorpha (Dorylomyza) clavata,301728
Dorylomorpha (Dorylomyza) clavifemora,301729
Dorylomorpha (Dorylomorpha) confusa,301704
Dorylomorpha (Dorylomorpha) extricata,301705
Dorylomorpha (Dorylomyza) fennica,301731
Dorylomorpha (Dorylomyza) haemorrhoidalis,301735
Dorylomorpha (Dorylomyza) hardyi,288931
Dorylomorpha (Dorylomorpha) imparata,301706
Dorylomorpha (Dorylomyza) infirmata,301737
Dorylomorpha maculata,301757
Dorylomorpha (Dorylomyza) occidens,288933
Dorylomorpha platystylis,301745
Dorylomorpha (Dorylomorpha) spinosa,301712
Dorylomorpha (Dorylomyia) stelviana,301723
Dorylomorpha xanthocera,301725
Dorylomorpha (Dorylomyza) xanthopus,288932
Dorypetalum degenerans,259597
Dorypteryx domestica,542799
Dorypteryx longipennis,700426
Doryrhamphus excisus,89217
Dorytomus affinis,502369
Dorytomus carpathicus,1022724
Dorytomus dejeani,318365
Dorytomus dorsalis,772321
Dorytomus edoughensis,598113
Dorytomus filirostris,655915
Dorytomus ictor,519403
Dorytomus imbecillus,479173
Dorytomus lapponicus,799906
Dorytomus longimanus,318373
Dorytomus majalis,496937
Dorytomus melanophthalmus,318132
Dorytomus minutus,519381
Dorytomus nebulosus,330164
Dorytomus rubrirostris,1022725
Dorytomus rufatus,501862
Dorytomus salicinus,517937
Dorytomus salicis,965030
Dorytomus schoenherri,545655
Dorytomus taeniatus,167578
Dorytomus tortrix,330064
Dorytomus tremulae,517927
Dorytomus villosulus,772320
Dosima fascicularis,669574
Dosinia exoleta,674383
Dosinia lupinus,642312
Doto coronata,212388
Doto crassicornis,963275
Doto cuspidata,266272
Doto dunnei,708850
Doto eireana,1130050
Doto fragilis,266282
Doto hydrallmaniae,737693
Doto hystrix,473708
Doto koenneckeri,507569
Doto lemchei,717655
Doto maculata,708849
Doto millbayana,708846
Doto pinnatifida,717656
Doto tuberculata,717657
Doydirhynchus austriacus,306989
Draculiciteria tesselata,968014
Drapetes cinctus,405304
Drapetes mordelloides,510496
Drapetis (Drapetis) arcuata,769955
Drapetis (Drapetis) assimilis,483593
Drapetis (Drapetis) completa,769959
Drapetis (Elaphropeza) ephippiata,468372,576786
Drapetis (Drapetis) infitialis,805356
Drapetis (Drapetis) ingrica,510618
Drapetis (Drapetis) parilis,469881
Drapetis (Drapetis) pusilla,468373
Drapetis (Drapetis) simulans,510609
Drapetisca socialis,303672
Drassodes cupreus,350323
Drassodes inermis,469748
Drassodes lapidosus,25657
Drassodes lutescens,344808
Drassodes pubescens,320589
Drassodes thaleri,469749
Drassodes villosus,327603
Drassodex lesserti,820716
Drassodex validior,473700
Drassyllus lutetianus,384326
Drassyllus praeficus,286949
Drassyllus pumilus,384330
Drassyllus pusillus,447201
Drassyllus villicoides,820787
Drassyllus villicus,320500
Drasteria cailino,297128
Drasterius bimaculatus,535231
Dreisbachia pictifrons,458647
Dreissena blanci,152631
Dreissena bugensis,30175
Dreissena polymorpha,30173
Dreissena presbensis,152630
Dreissena rostriformis,30174,507578
Drepana binaria,176061
Drepana cultraria,288128
Drepana curvatula,109508
Drepana falcataria,26226
Drepanepteryx algida,673552
Drepanepteryx phalaenoides,246743
Drepanorchis neglecta,785840
Drepanosiphum aceris,145048
Drepanosiphum oregonensis,145056
Drepanosiphum platanoidis,123179
Drepanothrix dentata,16316
Drepanotylus borealis,351648
Drepanotylus uncatus,467326
Dreposcia umbrina,470882
Drifa glomerata,599947
Drilonereis brattstroemi,1137046
Drilonereis filum,529977
Drilus baenai,911262
Drilus concolor,496938
Drilus flavescens,167172
Drilus horasfakionus,911263
Drilus longulus,911264
Drilus mauritanicus,911265
Drilus rufipes,911267
Drino bohemica,710377
Drino galii,470584
Drino gilva,510246
Drino inconspicua,470585
Drino lota,470586
Drino vicina,502357
Drisina glutinosa,984132
Dromaeolus barnabita,330112
Dromia personata,178984
Dromius agilis,405300
Dromius angustus,330286
Dromius fenestratus,396009
Dromius linearis,397935
Paradromius longiceps,318114,397949
Philorhizus melanocephalus,282708,397934
Dromius meridionalis,397930
Dromius quadraticollis,560467
Dromius quadrimaculatus,167723
Philorhizus quadrisignatus,1127451,772099
Dromius schneideri,510497
Dropephylla gracilicornis,965074
Dropephylla ioptera,167718
Dropephylla koltzei,965075
Dropephylla linearis,965076
Drosophila (Sophophora) affinis,106929
Drosophila (Sophophora) alpina,168770
Drosophila (Sophophora) ambigua,165066
Lordiphosa andalusiaca,1140920,1140895
Drosophila (Sophophora) bifasciata,165065
Drosophila (Dorsilopha) busckii,106928
Drosophila (Drosophila) buzzatii,107077
Hirtodrosophila cameraria,936488,1133732
Drosophila chedii,1133741
Drosophila curvispina,106945
Drosophila (Sophophora) ercepeae,248056
Drosophila (Drosophila) ezoana,83083
Lordiphosa fenestrarum,483301,786652
Drosophila (Drosophila) funebris,152560
Drosophila (Sophophora) guanche,173370
Drosophila (Drosophila) histrio,106943
Drosophila (Drosophila) hydei,33274
Drosophila (Drosophila) immigrans,106941
Drosophila (Drosophila) kuntzei,106940
Drosophila (Sophophora) nebulosa,106939
Drosophila (Drosophila) littoralis,82435
Drosophila (Drosophila) lummei,83084
Drosophila (Sophophora) melanogaster,24788
Drosophila (Drosophila) mercatorum,83659
Drosophila (Drosophila) montana,80039
Drosophila (Drosophila) nasuta,79193
Lordiphosa nigricolor,483297,1140802
Drosophila (Drosophila) nigrosparsa,786660
Drosophila (Sophophora) obscura,173368
Drosophila (Drosophila) phalerata,107071
Drosophila (Drosophila) picta,1067858
Drosophila (Drosophila) repleta,82427
Drosophila (Sophophora) simulans,29662
Drosophila (Sophophora) seguyi,106930
Drosophila (Drosophila) transversa,106933,27618
Drosophila (Sophophora) suzukii,168756
Drosophila (Drosophila) testacea,106740
Drosophila toyohikadai,1133731
Drosophila (Sophophora) tristis,173366
Drosophila (Drosophila) unimaculata,1140919
Drosophila (Drosophila) unispina,106931
Drosophila (Drosophila) virilis,80040
Drosophila (Sophophora) willistoni,165058
Drupenatus nasturtii,166851
Drusilla canaliculata,83280
Drusus adustus,135406
Drusus alpinus,135407
Drusus annulatus,135409
Drusus aprutiensis,135410
Drusus arbanios,643611
Drusus balcanicus,135411
Drusus berthelemyi,135413
Drusus biguttatus,126503
Drusus bolivari,135415
Drusus botosaneanui,135417
Drusus brunneus,135418
Drusus bureschi,135419
Drusus buscatensis,135420
Drusus camerinus,135421
Drusus carpathicus,135423
Drusus chapmani,988537
Drusus chrysotus,135425
Drusus crenophylax,672128
Drusus croaticus,135427
Drusus dacothracus,643612
Drusus discolor,135430
Drusus discophoroides,135431
Drusus discophorus,135432
Drusus erimanthos,135435
Drusus franzi,135437
Drusus franzressli,135438
Drusus gombos,672124
Drusus graecus,135441
Drusus illyricus,643613
Drusus ingridae,135446
Drusus juliae,643614
Drusus kerek,643615
Drusus klapaleki,135448
Drusus kronion,135449
Drusus krpachi,643616
Drusus krusniki,135450
Drusus macedonicus,135451
Drusus marinettae,135453
Drusus melanchaetes,135455
Drusus mixtus,135456
Drusus monticola,166209
Drusus muelleri,135461
Drusus muranyorum,643619
Drusus nigrescens,135462
Drusus osogovicus,135464
Drusus pelasgus,643621
Drusus plicatus,135465
Drusus popovi,135466
Drusus puskasi,672125
Drusus radovanovici,135467
Drusus ramae,135469
Drusus rectus,135470
Drusus romanicus,135473,505722
Drusus schmidi,135475
Drusus septentrionis,643626
Drusus serbicus,135476
Drusus siveci,135478
Drusus spelaeus,135480
Drusus tenellus,135481
Drusus trifidus,106704
Drusus valchiusellae,643617
Drusus vespertinus,135483
Drusus vinconi,135484
Dryadaula caucasica,703966
Dryadaula heindeli,258115
Dryadaula irinae,388331
Dryadocoris apicalis,992691
Dryinus collaris,1144527
Dryinus niger,730451
Drymeia brumalis,1141575
Drymeia groenlandica,305766
Drymeia hamata,199777
Drymeia quadrisetosa,228491
Drymeia segnis,287601
Drymeia tetra,977609
Drymeia vicana,499394
Drymonia dodonaea,197729
Drymonia obliterata,204421
Drymonia querna,204465
Drymonia ruficornis,197731
Drymonia velitaris,266514
Drymus (Sylvadrymus) brunneus,365838
Drymus (Drymus) pilicornis,1061468
Drymus (Sylvadrymus) pumilio,455385
Drymus (Sylvadrymus) ryeii,350301
Drymus (Sylvadrymus) sylvaticus,350302
Dryobates minor,858780
Dryobota labecula,297061
Dryobotodes carbonis,297063
Dryobotodes eremita,196827
Dryobotodes monochroma,296474
Dryobotodes roboris,196828
Dryobotodes servadeii,296473
Dryobotodes tenebrosa,297064
Dryocoetes alni,32078
Dryocoetes autographus,32068
Dryocoetes hectographus,458992
Dryocoetes hymalayensis,766343
Dryocoetes villosus,318204
Dryocopus martius,52573
Dryocosmus cerriphilus,80683
Dryocosmus israeli,82082
Dryocosmus kuriphilus,81418
Chilaspis mayri,79479
Dryodromia testacea,574585
Dryomys nitedula,142625
Dryomyza anilis,265816
Dryomyza flaveola,771513
Dryope decrepita,706953
Dryope flaveola,1067942
Dryophilocoris (Dryophilocoris) flavoquadrimaculatus,208710
Dryophilus anobioides,508701
Dryophilus pusillus,312178
Dryophthorus corticalis,318216
Dryops anglicanus,343594
Dryops auriculatus,248189
Dryops ernesti,275115
Dryops griseus,460594
Dryops luridus,248182
Dryops nitidulus,456876
Dryops rufipes,771975
Dryops similaris,248217
Dryops striatellus,725893
Dryops striatopunctatus,275116
Dryops viennensis,491939
Drypta dentata,330108
Dryudella esterinae,967869
Dryudella femorallis,285659
Dryudella lineata,501987
Dryudella picticornis,705643
Dryudella pinguis,285660
Dryudella stigma,314629
Dryudella tricolor,544964
Dufourea alpina,256631
Dufourea dentiventris,214308
Dufourea gaullei,191430
Dufourea halictula,256632
Dufourea inermis,256633
Dufourea lusitanica,191431
Dufourea minuta,256634
Dufourea paradoxa,519809
Dufourea trautmanni,692229
Dufouria chalybeata,359462
Dufouria nigrita,359463
Dufouriellus ater,371659
Dugastella valentina,106546
Dugesia aenigma,650752
Dugesia arcadia,650753
Dugesia ariadnae,650754
Dugesia benazzii,666742
Dugesia cretica,650755
Dugesia damoae,650756
Dugesia effusa,655918
Dugesia etrusca,173916
Dugesia gonocephala,165637
Dugesia hepta,666743
Dugesia ilvana,666744
Dugesia improvisa,650757
Dugesia liguriensis,666745
Schmidtea lugubris,173870,647666
Dugesia malickyi,650758
Dugesia naiadis,650759
Dugesia parasagitta,650760
Dugesia sagitta,650761
Dugesia sicula,165635
Dugesia subtentaculata,165634
Girardia tigrina,165626,641640
Dulichia falcata,455796
Dulichia tuberculata,706968
Dulichiopsis macrera,706985
Dulichiopsis nordlandica,683967
Duospina europaea,1022813
Duponchelia fovealis,20478
Dusana subimpressa,645148
Dusona alpina,968222
Dusona anceps,1063996
Dusona angustata,391374
Dusona angustifrons,769485
Dusona aurita,391376
Dusona bicoloripes,391378
Dusona blanda,771215
Dusona carinifer,391381
Dusona carinifrons,391382
Dusona carpathica,890497
Dusona circumcinctus,391383
Dusona confusa,391384
Dusona contumax,391385
Dusona cultrator,391386
Dusona dubitor,1128132
Dusona egregia,33213
Dusona falcator,391391
Dusona flagellator,968311
Dusona genalis,776707
Dusona hastulatae,752942
Dusona humilis,968249
Dusona inermis,755646
Dusona infesta,760927
Dusona insignita,449155
Dusona juvenilis,968225
Dusona leptogaster,776717
Dusona limnobia,809263
Dusona mercator,391398
Dusona minor,391399
Dusona obliterata,854164
Dusona opaca,776703
Dusona perditor,776708
Dusona peregrina,509903
Dusona petiolator,1064008
Dusona polita,449156
Dusona prominula,854166
Dusona pugillator,509904
Dusona pulchripes,968210
Dusona remota,391407
Dusona rugifer,509905
Dusona signator,755631
Dusona sobolicida,968304
Dusona spinipes,809262
Dusona stragifex,449157
Dusona subimpressa,391409
Dusona tenuis,755647
Dusona terebrator,509906
Dusona thomsoni,855375
Dusona vicina,391415
Dusona vidua,891171
Dusona xenocampta,809272
Duvalius berthae,650782
Duvalius convexicollis,666843
Duvaucelia odhneri,1062402
Duvaucelia plebeia,1126714,266254
Dybowskyia reticulata,743366
Dynamena pumila,714414,593653
Dynamene bidentata,251683
Dynamene edwardsi,739686
Dynamene magnitorata,212365
Dynatosoma cochleare,801755
Dynatosoma dihaeta,710115
Dynatosoma fuscicorne,740124
Dynatosoma majus,710136
Dynatosoma nigromaculatum,394285
Dynatosoma reciprocum,168478
Dynatosoma rufescens,710132
Dynatosoma silesiacum,801762
Dynatosoma thoracicum,674321
Dyopedos monacantha,593104
Dyopedos porrectus,683968
Dypterygia scabriuscula,86402
Dyroderes umbraculatus,992681
Dysallomima coarctella,892029
Dysaphis angelicae,144113
Dysaphis anthrisci,144123,144125
Dysaphis apiifolia,144131
Dysaphis aucupariae,144143
Dysaphis crataegi,144184
Dysaphis crithmi,144201
Dysaphis foeniculus,144221
Dysaphis lappae,144235,144241
Dysaphis lauberti,144245
Dysaphis plantaginea,71346
Dysaphis pyri,144329
Dysaphis radicola,144334
Dysaphis ranunculi,144338
Dysaphis reaumuri,144343
Dysaphis sorbi,144356
Dysaphis tulipae,144372
Dysauxes ancilla,258058
Dysauxes famula,271540
Dysauxes punctata,262881
Dysauxes servula,971167
Eudyschirius abditus,560824
Dyschirius aeneus,310311
Dyschirius agnathus,318345
Dyschirius angustatus,312277
Dyschirius thoracicus,371293,330283
Eudyschirius bonellii,772090
Dyschiriodes chalceus,237003
Dyschirius digitatus,496124
Dyschiriodes fleischeri,1122208
Dyschirius globosus,282683
Dyschiriodes impunctipennis,237004
Dyschiriodes intermedius,318355
Dyschiriodes laeviusculus,772089
Dyschiriodes lafertei,772079
Dyschiriodes tristis,460597,650783
Dyschiriodes melancholicus,513241
Dyschiriodes nigricornis,460596,965077
Dyschirius nitidus,494836
Dyschirius obscurus,237005
Dyschirius politus,373910
Dyschiriodes salinus,237006
Dyschirius substriatus,507292
Dyscia conspersaria,110164
Dyscia crassipunctaria,175919
Dyscia distinctaria,175916,601072
Dyscia fagaria,151094
Dyscia govii,606557
Dyscia innocentaria,90868
Dyscia lentiscaria,175914
Dyscia penulataria,175920,175913
Dyscia raunaria,151063,518709
Dyscia royaria,182647
Dyscia sicanaria,456249,647441
Dyscia simplicaria,175917
Dyscritulus planiceps,1121948
Dysdera adriatica,201785
Dysdera alegranzaensis,32754
Dysdera ambulotenta,32748
Dysdera andamanae,201784
Dysdera aneris,671540
Dysdera arabisenen,32738
Dysdera bandamae,32741
Dysdera breviseta,154598
Dysdera brevispina,32724
Dysdera calderensis,32728
Dysdera chioensis,32744
Dysdera coiffaiti,32758
Dysdera corfuensis,397588
Dysdera cribellata,781445
Dysdera crocata,9404
Dysdera curviseta,781446
Dysdera diversa,821051
Dysdera edumifera,201783
Dysdera enghoffi,32751
Dysdera erythrina,32757
Dysdera esquiveli,32734
Dysdera falciformis,809417
Dysdera fuscipes,201779
Dysdera gamarrae,809425
Dysdera gibbifera,32747
Dysdera gollumi,32735
Dysdera gomerensis,666165
Dysdera guayota,32743
Dysdera hernandezi,201781
Dysdera hirguan,781447
Dysdera hungarica,163934
Dysdera iguanensis,32745
Dysdera inermis,103523
Dysdera insulana,32725
Dysdera labradaensis,32749
Dysdera lancerotensis,32766
Dysdera lantosquensis,821096
Dysdera lata,766285
Dysdera levipes,32736
Dysdera liostetha,370296
Dysdera longa,32756
Dysdera longirostris,256989
Dysdera lusitanica,302816
Dysdera macra,32732
Dysdera madai,201777
Dysdera mahan,781448
Dysdera microdonta,655920
Dysdera minutissima,781451
Dysdera montanetensis,32746
Dysdera moravica,650786
Dysdera nesiotes,32753
Dysdera ninnii,201775
Dysdera orahan,32726
Dysdera osellai,821123
Dysdera paucispinosa,32729
Dysdera portisancti,821132
Dysdera pr. breviseta,781733
Dysdera pristiphora,821138
Dysdera ramblae,32727
Dysdera ratonensis,32730
Dysdera rugichelis,32750
Dysdera sanborondon,32755
Dysdera scabricula,201774
Dysdera shardana,302813
Dysdera sibyllina,201773
Dysdera silvatica,201780
Dysdera simbeque,781449
Dysdera spinidorsa,154599
Dysdera tilosensis,32740
Dysdera unguimmanis,32742
Dysdera valentina,302814
Dysdera verneaui,32731
Dysdera yguanirae,32739
Dysderocrates egregius,666205
Dysderocrates silvestris,32767
Dyseriocrania subpurpurella,343570,205713
Dysgonia algira,154924
Dysgonia torrida,196875
Dysmachus bifurcus,1130315
Dysmachus fuscipennis,1023394
Dysmachus stylifer,1130314
Dysmachus trigonus,676902
Dysmicoccus brevipes,173519
Dyspessa psychidion,448273
Dyspessa ulula,266454
Dyspetes arrogator,774462
Dyspetes luteomarginatus,213545
Dyspetes praerogator,389906
Dysponetus caecus,729482
Dysponetus joeli,955799
Dysponetus paleophorus,955789
Dysponetus pygmaeus,714453
Dysspastus fallax,362465
Dysstroma infuscata,179079
Dysstroma latefasciata,286238
Dysstroma truncata,8894,34195
Dystebenna stephensi,892076
Dytiscus circumcinctus,172068
Dytiscus circumflexus,725908
Dytiscus dimidiatus,480669
Dytiscus lapponicus,459362
Dytiscus latissimus,359331
Dytiscus marginalis,105850
Dytiscus pisanus,992903
Dytiscus semisulcatus,469754
Dziedzickia marginata,394305
Eana argentana,77248
Eana canescana,224861
Eana derivana,279590
Eana incanana,198109
Eana nervana,493011
Eana nevadensis,981214
Eana osseana,124782
Eana penziana,246291
Eanus costalis,464375
Earias albovenosana,467649
Earias clorana,86455
Earias insulana,64609
Earias roseifera,139797
Earias vernana,297110
Earinus elator,180111
Earinus gloriatorius,514578
Earomyia lonchaeoides,483264
Earomyia viridana,589088
Earota reyi,667877
Eatonina cossurae,957457
Ebaeus appendiculatus,318442
Ebaeus ater,771965
Ebaeus battonii,513887
Ebaeus flavicornis,559289
Ebaeus lapplandicus,510492
Ebaeus pedicularius,573523
Ebaeus thoracicus,513863
Ebalia cranchii,347162
Ebalia granulosa,89825
Ebalia nux,89837
Ebalia tuberosa,89831
Ebalia tumefacta,469390
Ebinania macquariensis,148282
Eblisia minor,330234
Ebrechtella tricuspidata,384286
Eburia decemmaculata,1056711
Eburodacrys sexguttata,742818
Ecanus glaber,1066182
Ecclisopteryx asterix,135485
Ecclisopteryx dalecarlica,135486
Ecclisopteryx discoidea,1068599,1068600
Ecclisopteryx guttulata,107651
Ecclisopteryx ivkae,640646
Ecclisopteryx keroveci,640645
Ecclisopteryx madida,135487
Ecclisopteryx malickyi,135488
Eccopisa effractella,209662
Eccoptomera emarginata,718264
Eccoptomera infuscata,956438
Eccoptomera longiseta,467412
Eccoptomera microps,956437
Eccoptomera obscura,771516
Eccoptomera ornata,978612
Eccoptomera pallescens,786656
Ecdyonurus aurantiacus,272946
Ecdyonurus carpathicus,974409
Ecdyonurus corsicus,650790
Ecdyonurus dispar,309872
Ecdyonurus helveticus,309873
Ecdyonurus insignis,309874
Ecdyonurus macani,490846
Ecdyonurus picteti,384093
Ecdyonurus subalpinus,723459
Ecdyonurus submontanus,280667
Ecdyonurus torrentis,272945
Ecdyonurus venosus,198418
Ecdyonurus vitoshensis,272947
Ecdyonurus zelleri,593813
Echelus myrus,253452
Echemus angustifrons,851195
Echidna leucotaenia,84459
Echidnophaga iberica,681617
Echiichthys vipera,52074
Echinaster sepositus,220887
Echiniscoides sigismundi,939068,939069
Echiniscus blumi,506012
Echiniscus canadensis,666736
Echiniscus mediantus,938914
Echiniscus merokensis,666735
Echiniscus spiniger,897777
Echiniscus testudo,154125
Echiniscus trisetosus,666737
Echinobothrium harfordi,671122
Echinocardium cordatum,222166
Echinocardium flavescens,222168
Echinocardium mortenseni,222171
Echinococcus canadensis,164745
Echinococcus equinus,165501
Echinococcus granulosus,29695
Echinococcus intermedius,1001465
Echinococcus multilocularis,30437
Echinococcus ortleppi,165005
Echinocucumis hispida,187675
Echinocyamus pusillus,222073
Echinodera adriatica,505099
Echinodera andalusiensis,199799
Echinodera angulipennis,505100
Echinodera ariadnae,199836
Echinodera aspromontensis,505101
Echinodera bellieri,985183
Echinodera brachati,505103,1152750
Echinodera brisouti,505104
Echinodera bulbosa,505105
Echinodera capiomonti,505107
Echinodera ceutaensis,505109
Echinodera cognita,985186
Echinodera corcyrensis,505110
Echinodera crenata,505111
Echinodera diottii,505112
Echinodera gomerensis,505114
Ruteria graeca,985187
Echinodera guacimara,505115
Echinodera hypocrita,787656
Echinodera hystrix,199838
Echinodera ibleiensis,505116
Echinodera incognita,915649
Echinodera jandiaensis,915770
Echinodera kratkyi,915772
Echinodera lusitanica,915619
Echinodera major,199794
Echinodera merkli,520422
Echinodera minosi,199852
Echinodera nebrodiensis,505120
Echinodera nuraghia,505121
Echinodera ochsi,505122
Echinodera orbiculata,505123
Echinodera paganettii,915620
Echinodera palmaensis,505124
Echinodera peragalloi,505125
Echinodera personata,505126
Echinodera picta,505127
Echinodera praedicta,505128
Echinodera pseudohystrix,505129
Echinodera roudieri,199833
Echinodera samosa,734521
Echinodera settefratelliensis,505132
Echinodera siciliensis,199835
Echinodera soumasi,787657
Echinodera spinosa,199837
Echinodera tenoensis,505134
Ruteria tyrrhenica,985188
Echinodera variegata,505135
Echinodera varroi,915776
Echinodera vitoensis,199834
Echinoderes peterseni,966325
Echinogammarus acarinatus,754910
Echinogammarus adipatus,771444
Echinogammarus anisocheirus,754919
Echinogammarus apfelbecki,650797
Echinogammarus aquilifer,754941
Echinogammarus berilloni,641460
Echinogammarus bosnensis,754916
Echinogammarus calvus,754935
Echinogammarus cari,889740
Echinogammarus cyrtus,754918
Echinogammarus echinosetosus,771721
Echinogammarus feminatus,754942
Echinogammarus finmarchicus,985589,88699
Echinogammarus foxi,754917
Echinogammarus kerkuraios,942944
Echinogammarus klaptoczi,914961
Echinogammarus kretensis,942947
Echinogammarus longisetosus,754939
Echinogammarus margalefi,771723
Echinogammarus marinus,223339
Echinogammarus meridionalis,771722
Echinogammarus monomerus,754914
Echinogammarus obtusatus,306759
Echinogammarus olivii,744629
Echinogammarus pinksteri,771441
Echinogammarus pirloti,991755
Echinogammarus pungens,754909
Echinogammarus ruffoi,771439
Echinogammarus sicilianus,771518
Echinogammarus simoni,754911
Echinogammarus stammeri,754907
Echinogammarus stammeri type 3,771433
Echinogammarus stammeri type 4,771434
Echinogammarus stammeri type 5,771435
Echinogammarus stammeri type 6,771436
Echinogammarus stammeri type 7,771437
Echinogammarus stammeri type 8,771438
Echinogammarus stammeri type3,771428
Echinogammarus stammeri type4,771429
Echinogammarus stammeri type5,771430
Echinogammarus stammeri type6,771431
Echinogammarus stammeri type7,771432
Echinogammarus tabu,1121627
Echinogammarus tarragonensis,754943
Echinogammarus thoni,754900
Echinogammarus tibaldii,754929
Echinogammarus trichiatus,27160
Echinogammarus veneris,754908
Echinolittorina angustior,27969
Echinolittorina interrupta,27952
Echinolittorina meleagris,81996
Echinolittorina punctata,728402
Echinolittorina tuberculata,27960
Echinolittorina ziczac,81332
Echinopleura aculeata,527980
Echinopsolus charcoti,748207
Echinopsolus mollis,748209
Echinorhynchus bothniensis,715585
Echinorhynchus cinctulus,715588
Echinorhynchus gadi,714435
Echinorhynchus salmonis,715590
Echinorhynchus truttae,715591
Echinostrephus molaris,222100
Echinothrips americanus,104628
Echinothrix calamaris,84360
Echinothrix diadema,84442
Echinozone arctica,683925
Echinozone coronata,683905
Gracilechinus acutus,373064,192019
Gracilechinus elegans,681627,192005
Echinus esculentus,173378
Echiodon cryomargarites,91474
Echiodon drummondii,785395
Echiurus echiurus,183715
Echthistus rufinervis,1131408
Echthronomas facialis,527100
Echthronomas quadrinotata,752941
Echthrus reluctator,213703
Ecleora solieraria,266790
Ecliptopera capitata,142160
Ecliptopera silaceata,8750
Eclysippe eliasoni,994200
Eclysippe vanelli,164398,378436
Eclytus coccineus,389153
Eclytus exornatus,389156
Eclytus multicolor,389159
Eclytus ornatus,389161
Eclytus rubridorsum,389164
Ecnomus deceptor,128286
Ecnomus tenellus,32190
Economidichthys pygmaeus,598386
Economidichthys trichonis,598319
Ecphylus caudatus,791771
Ecphylus silesiacus,791770
Ecpyrrhorrhoe diffusalis,352297,458386
Ecpyrrhorrhoe rubiginalis,224833
Ecrizotes longicornis,970166
Ecrizotes monticola,970179
Ecrobia maritima,795366,25454,31689
Ecrobia spalatiana,999559
Ecrobia ventrosa,795367,25456
Ecrobia vitrea,961232
Ecsenius bicolor,47265
Ecsenius opsifrontalis,140614
Ecsenius portenoyi,894666
Ectaetia clavipes,374062
Ecteinascidia turbinata,154164
Ectemnius borealis,193056
Ectemnius cavifrons,308664
Ectemnius cephalotes,91134
Ectemnius confinis,308663
Ectemnius continuus,70455
Ectemnius crassicornis,285663
Ectemnius dives,193038,193038
Ectemnius fossorius,311868,311868
Ectemnius guttatus,308665
Ectemnius hypsae,852610
Ectemnius kriechbaumeri,407784
Ectemnius lapidarius,78282
Ectemnius lituratus,285665
Ectemnius meridionalis,285666
Ectemnius radiatus,314631
Ectemnius rubicola,314667
Ectemnius arcuatus,314630
Ectemnius rugifer,285668
Ectemnius sexcinctus,285669
Ectemnorhinus drygalskii,1126820
Ectemnorhinus geniculatus,1126821
Ectemnorhinus possessionensis,1126822
Ectemnorhinus richtersi,1126823
Ectemnorhinus vanhoeffenianus,1126824
Ectemnorhinus viridis,169999
Ectinocera borealis,521394
Ectinus aterrimus,330316
Ectobius balcani,1140381
Ectobius brunneri,991219
Ectobius corsorum,1056694
Ectobius erythronotus,767400
Ectobius intermedius,1056693
Ectobius lapponicus,394077
Ectobius lucidus,544938
Ectobius pallidus,593812
Ectobius sylvestris,544940
Ectobius vittiventris,544939
Ectocyclops phaleratus,714122
Ectoedemia aegilopidella,269356
Ectoedemia agrimoniae,269312
Ectoedemia albifasciella,269318
Ectoedemia algeriensis,269355
Ectoedemia alnifoliae,269330
Ectoedemia andalusiae,269323
Ectoedemia angulifasciella,269311
Ectoedemia arcuatella,255596
Ectoedemia argyropeza,54102
Ectoedemia atricollis,269309
Ectoedemia caradjai,269334
Ectoedemia cerris,269340
Ectoedemia contorta,269336
Ectoedemia coscoja,269352
Ectoedemia erythrogenella,269322
Ectoedemia gilvipennella,269354
Ectoedemia hannoverella,269326
Ectoedemia haraldi,269331
Ectoedemia heckfordi,269350
Ectoedemia hendrikseni,269349
Ectoedemia heringella,269329
Ectoedemia heringi,269316
Ectoedemia hexapetalae,765363
Ectoedemia ilicis,269332
Ectoedemia intimella,269317
Ectoedemia klimeschi,269339
Ectoedemia leucothorax,269324
