Arthropoda;Insecta;Coleoptera;Staphylinidae;Astenus longelytratus;2;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Astenus procerus;7;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Astenus pulchellus;10;14;1
Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Asterias rubens;126;158;1
Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina conandae;3;8;0
Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina gibbosa;2;4;2
Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina gibbosa (Pennant 1777);6;6;1
Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina martinbarriosi;4;4;1
Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina phylactica;5;8;1
Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina vicentae;3;3;1
Chordata;Ascidiacea;Stolidobranchia;Styelidae;Asterocarpa humilis;12;14;1
Echinodermata;Asteroidea;;;Asteroidea sp TA-5;0;1;0
Echinodermata;Ophiuroidea;Euryalida;Asteronychidae;Asteronyx loveni;22;39;6
Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Asteroporpa annulata;0;4;0
Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Asteroschema oligactes;1;2;1
Arthropoda;Insecta;Lepidoptera;Noctuidae;Asteroscopus sphinx;30;31;2
Arthropoda;Insecta;Lepidoptera;Noctuidae;Asteroscopus syriaca;4;4;0
Chordata;Actinopterygii;Gobiiformes;Gobiidae;Asterropteryx spinosa;1;1;1
Arthropoda;Insecta;Lepidoptera;Geometridae;Asthena albulata;34;44;1
Arthropoda;Insecta;Lepidoptera;Geometridae;Asthena anseraria;16;21;1
Arthropoda;Insecta;Lepidoptera;Geometridae;Asthena lactularia;0;4;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Asthenara scabricula;5;5;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Asthenara socia;8;14;1
Arthropoda;Arachnida;Araneae;Linyphiidae;Asthenargus bracianus;1;3;0
Arthropoda;Arachnida;Araneae;Linyphiidae;Asthenargus helveticus;3;5;1
Arthropoda;Arachnida;Araneae;Linyphiidae;Asthenargus paganus;4;5;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Asthenolabus daemon;6;6;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Asthenolabus latiscapus;1;3;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Asthenolabus vitratorius;21;27;1
Arthropoda;Insecta;Hymenoptera;Eulophidae;Astichus arithmeticus;7;12;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma aggressor;7;9;2
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma agressor;4;4;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma albitarse;4;4;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma anale;11;11;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma brevitarsis;2;3;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma buccatum;4;4;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma dorsale;9;9;2
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma flagellator;1;1;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma hamulum;0;1;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma leucogrammum;7;12;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma mandibulare;2;7;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma nigrocoxatum;4;4;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma pictum;1;1;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma rimosum;3;3;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma scutellatum;1;2;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma simplex;4;6;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma splenium;36;43;2
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma striatum;4;5;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma tenuicorne;7;8;3
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma tridentatum;2;2;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma uliginosum;1;2;0
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astiphromma varipes;0;3;0
Arthropoda;Insecta;Diptera;Acroceridae;Astomella cretensis;1;2;0
Cnidaria;Anthozoa;Scleractinia;Rhizangiidae;Astrangia solitaria;0;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Astrapaeus ulmi;3;4;0
Chordata;Actinopterygii;Kurtiformes;Apogonidae;Astrapogon puncticulatus;66;71;2
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astrenis brunneofacies;3;3;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astrenis nigrifacies;3;4;2
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Astrenis paradoxa;1;1;1
Arthropoda;Arachnida;Opiliones;Sclerosomatidae;Astrobunus laevipes;8;9;1
Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae;Astroides calycularis;69;69;1
Chordata;Actinopterygii;Stomiiformes;Stomiidae;Astronesthes psychrolutes;6;10;1
Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Astropecten duplicatus;9;20;2
Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Astropecten irregularis;14;24;3
Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrophyton muricatum;3;5;1
Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrospartus mediterraneus;8;8;1
Arthropoda;Insecta;Coleoptera;Nitidulidae;Astylogethes caudatus;0;2;0
Arthropoda;Insecta;Coleoptera;Nitidulidae;Astylogethes corvinus;3;6;0
Arthropoda;Insecta;Coleoptera;Nitidulidae;Astylogethes subrugosus;19;20;3
Arthropoda;Malacostraca;Amphipoda;Stilipedidae;Astyra abyssi;6;12;2
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta baltica;0;1;0
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta inflatoides;5;6;0
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta magdalini;10;10;0
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta pectoralis;2;2;0
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta phragmitis;3;5;0
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta rufomaculata;5;5;0
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta saliciperda;7;8;0
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta strobi;5;7;1
Arthropoda;Insecta;Diptera;Cecidomyiidae;Asynapta thuraui;2;2;0
Arthropoda;Insecta;Trichoptera;Limnephilidae;Asynarchus contumax;10;10;1
Arthropoda;Insecta;Trichoptera;Limnephilidae;Asynarchus impar;4;6;1
Arthropoda;Insecta;Trichoptera;Limnephilidae;Asynarchus lapponicus;497;504;2
Arthropoda;Insecta;Trichoptera;Limnephilidae;Asynarchus thedenii;13;15;1
Arthropoda;Insecta;Diptera;Dolichopodidae;Asyndetus latifrons;2;3;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atanygnathus terminalis;9;14;2
Arthropoda;Malacostraca;Decapoda;Atelecyclidae;Atelecyclus rotundatus;23;25;1
Arthropoda;Insecta;Diptera;Atelestidae;Atelestus dissonans;4;4;0
Arthropoda;Insecta;Diptera;Atelestidae;Atelestus pulicarius;12;13;1
Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Ateleute linearis;14;16;2
Arthropoda;Insecta;Lepidoptera;Tineidae;Ateliotum hungaricellum;5;5;1
Arthropoda;Insecta;Lepidoptera;Tineidae;Ateliotum petrinella;4;4;1
Arthropoda;Insecta;Lepidoptera;Tineidae;Ateliotum petrinellum;1;1;0
Arthropoda;Insecta;Zygentoma;Nicoletiidae;Atelura formicaria;4;13;1
Arthropoda;Insecta;Lepidoptera;Praydidae;Atemelia torquatella;7;10;1
Arthropoda;Arachnida;Pseudoscorpiones;Atemnidae;Atemnus politus;13;13;1
Mollusca;Gastropoda;Stylommatophora;Helicodontidae;Atenia quadrasi;2;2;2
Arthropoda;Arachnida;Araneae;Agelenidae;Aterigena aliquoi;0;1;0
Arthropoda;Arachnida;Araneae;Agelenidae;Aterigena ligurica;7;9;0
Arthropoda;Arachnida;Araneae;Agelenidae;Aterigena soriculata;1;1;0
Arthropoda;Insecta;Lepidoptera;Tortricidae;Aterpia anderreggana;11;11;1
Arthropoda;Insecta;Lepidoptera;Tortricidae;Aterpia chalybeia;1;2;1
Arthropoda;Insecta;Lepidoptera;Tortricidae;Aterpia circumfluxana;0;1;0
Arthropoda;Insecta;Lepidoptera;Tortricidae;Aterpia corticana;17;20;1
Arthropoda;Insecta;Lepidoptera;Tortricidae;Aterpia sieversiana;1;1;1
Arthropoda;Insecta;Lepidoptera;Noctuidae;Atethmia algirica;2;4;0
Arthropoda;Insecta;Lepidoptera;Noctuidae;Atethmia ambusta;5;6;1
Arthropoda;Insecta;Lepidoptera;Noctuidae;Atethmia centrago;25;27;1
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia 001_nr_cordata GR;2;2;1
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia 003_nr_ancilla GR;1;2;1
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia ancilla;12;12;2
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia bicolor;13;50;1
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia circularis;119;125;2
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia cordata;132;133;4
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia cornubiae;47;48;3
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia liberta;66;70;4
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia lugens;26;31;1
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia paradoxa;2;2;1
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia rosae;81;94;3
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia rufoscutellata;19;22;1
Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia scutellariae;16;27;1
Arthropoda;Malacostraca;Decapoda;Alpheidae;Athanas nitescens;16;30;1
Arthropoda;Malacostraca;Isopoda;Bopyridae;Athelges paguri;4;4;1
Chordata;Aves;Strigiformes;Strigidae;Athene noctua;61;70;3
Arthropoda;Insecta;Diptera;Muscidae;Atherigona varia;4;4;1
Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherina boyeri;45;96;3
Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherina hepsetus;30;30;1
Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherina presbyter;9;15;1
Arthropoda;Insecta;Diptera;Athericidae;Atherix ibis;20;33;2
Arthropoda;Insecta;Diptera;Athericidae;Atherix marginata;11;16;2
Arthropoda;Insecta;Hemiptera;Aphididae;Atheroides serrulatus;2;2;1
Chordata;Mammalia;Rodentia;Hystricidae;Atherurus africanus;12;26;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta aegra;10;10;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta aeneicollis;24;26;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta aeneipennis;7;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta allocera;4;6;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta amblystegii;0;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta amicula;0;10;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta amplicollis;21;25;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta aquatica;4;5;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta aquatilis;1;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta arctica;2;8;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta atomaria;0;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta atramentaria;17;24;3
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta autumnalis;1;5;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta basicornis;5;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta benickiella;6;15;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta boreella;2;4;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta bosnica;1;1;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta britanniae;11;14;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta britteni;4;6;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta brunneipennis;3;5;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta cadaverensis;0;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta cadaverina;4;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta canescens;0;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta castanoptera;7;13;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta cauta;12;17;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta celata;11;17;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta cinnamoptera;22;27;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta contristata;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta corvina;16;20;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta crassicornis;30;42;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta cribrata;1;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta cribripennis;3;3;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta dadopora;51;73;4
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta debilis;2;8;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta deformis;2;5;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta depressicollis;1;4;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta difficilis;0;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta dilaticornis;1;4;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta diversa;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta ebenina;4;5;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta elongatula;27;35;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta episcopalis;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta europaea;4;4;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta euryptera;11;18;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta excelsa;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta fallaciosa;6;8;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta foveicollis;0;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta fungi;34;73;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta fungicola;5;9;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta fungivora;1;4;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta gagatina;24;28;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta ganglbaueri;1;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta glabricula;1;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta graminicola;40;56;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta gyllenhalii;4;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta hansseni;5;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta harwoodi;0;3;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta hybrida;8;18;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta hygrobia;4;18;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta hygrotopora;17;20;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta hypnorum;6;9;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta incognita;21;27;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta inquinula;13;27;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta intermedia;3;8;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta ischnocera;5;11;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta islandica;0;3;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta knabli;2;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta kochi;1;4;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta laevana;20;27;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta lapponica;5;5;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta laticeps;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta laticollis;27;32;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta liliputana;0;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta liturata;2;5;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta longicornis;8;33;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta luteipes;3;8;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta macrocera;12;18;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta malleus;7;8;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta marcida;32;37;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta melanaria;6;14;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta melanocera;11;11;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta membranata;1;3;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta monacha;5;6;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta monticola;5;9;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta mortuorum;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta myrmecobia;8;28;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta negligens;5;5;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta nesslingi;3;4;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta nigra;6;11;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta nigricornis;13;18;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta nigripes;14;18;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta nigritula;2;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta oblita;10;19;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta obtusangula;2;7;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta occulta;0;4;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta orbata;13;28;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta pallidicornis;20;27;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta pandionis;0;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta paracrassicornis;6;6;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta parca;0;6;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta pasadenae;20;21;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta pervagata;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta picipes;16;21;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta pilicornis;7;7;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta pittionii;8;10;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta procera;13;15;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta putrida;12;13;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta ravilla;16;21;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta ringi;0;3;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta ripicola;2;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta scapularis;16;24;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta scotica;1;1;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta setigera;8;11;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta sodalis;28;38;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta sordidula;7;11;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta spABW2110;1;1;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta spACG2195;1;1;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta sparreschneideri;3;3;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta spatuloides;4;4;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta speluncicollis;0;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta strandiella;3;3;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta subglabra;7;11;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta subsinuata;1;1;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta subterranea;2;2;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta subtilis;14;17;2
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta taxiceroides;1;1;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta terminalis;1;2;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta testaceipes;6;15;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta tibialis;11;11;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta triangulum;10;16;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta trinotata;5;11;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta vaga;11;15;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta vestita;9;14;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta vilis;9;15;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta voeslauensis;2;3;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta volans;5;10;1
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta xanthopus;0;1;0
Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta zosterae;0;5;0
Arthropoda;Insecta;Lepidoptera;Noctuidae;Athetis furvula;13;13;1
Arthropoda;Insecta;Lepidoptera;Noctuidae;Athetis gluteosa;30;33;1
Arthropoda;Insecta;Lepidoptera;Noctuidae;Athetis hospes;15;15;1
Arthropoda;Insecta;Lepidoptera;Noctuidae;Athetis lepigone;160;160;5
Arthropoda;Insecta;Lepidoptera;Noctuidae;Athetis pallustris;28;29;1
Arthropoda;Insecta;Coleoptera;Histeridae;Atholus AV12-striatus;0;1;0
Arthropoda;Insecta;Coleoptera;Histeridae;Atholus bimaculatus;2;10;0
Arthropoda;Insecta;Coleoptera;Histeridae;Atholus corvinus;0;1;0
Arthropoda;Insecta;Coleoptera;Histeridae;Atholus duodecimstriatus;4;5;1
Arthropoda;Insecta;Coleoptera;Histeridae;Atholus praetermissus;1;2;0
Arthropoda;Insecta;Coleoptera;Elateridae;Athous angulifrons;1;1;1
Arthropoda;Insecta;Coleoptera;Elateridae;Athous austriacus;1;1;1
Arthropoda;Insecta;Coleoptera;Elateridae;Athous bicolor;21;24;1
Arthropoda;Insecta;Coleoptera;Elateridae;Athous cavifrons;1;1;1
Arthropoda;Insecta;Coleoptera;Elateridae;Athous corsicus;1;1;0
Arthropoda;Insecta;Coleoptera;Elateridae;Athous haemorrhoidalis;71;84;1
Arthropoda;Insecta;Coleoptera;Elateridae;Athous ineptus;2;2;0
Arthropoda;Insecta;Coleoptera;Elateridae;Athous longicollis;0;1;0
Arthropoda;Insecta;Coleoptera;Elateridae;Athous puncticollis;6;6;0
Arthropoda;Insecta;Coleoptera;Elateridae;Athous subfuscus;58;62;1
Arthropoda;Insecta;Coleoptera;Elateridae;Athous vittatus;35;49;4
Arthropoda;Insecta;Coleoptera;Elateridae;Athous zebei;7;9;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips amoenella;13;15;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips aquila;2;3;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips fagoniae;1;2;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips mouffetella;52;56;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips nigricostella;6;6;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips patochkai;0;2;0
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips patockai;1;2;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips pruinosella;64;69;3
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips rancidella;107;109;2
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips tetrapunctella;3;4;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips tetrapunctellus;1;1;1
Arthropoda;Insecta;Lepidoptera;Gelechiidae;Athrips thymifoliella;1;2;1
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes albifrons;42;49;1
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes alentexanus;2;2;1
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes aterrimus;39;43;2
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes bilineatus;15;27;4
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes braueri;5;9;2
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes cinereus;56;77;1
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes commutatus;9;10;1
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes dalmatinus;63;63;1
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes inaequalis;3;3;1
Arthropoda;Insecta;Trichoptera;Leptoceridae;Athripsodes tavaresi;3;3;1
Arthropoda;Insecta;Lepidoptera;Geometridae;Athroolopha chrysitaria;1;2;1
Arthropoda;Insecta;Lepidoptera;Geometridae;Athroolopha latimargo;3;6;0
Arthropoda;Insecta;Lepidoptera;Geometridae;Athroolopha pennigeraria;2;3;1
Arthropoda;Insecta;Diptera;Tachinidae;Athrycia curvinervis;7;9;1
Arthropoda;Insecta;Diptera;Tachinidae;Athrycia impressa;9;9;2
Arthropoda;Insecta;Diptera;Tachinidae;Athrycia trepida;10;12;1
Arthropoda;Insecta;Diptera;Ephydridae;Athyroglossa flaviventris;1;1;0
Arthropoda;Insecta;Diptera;Ephydridae;Athyroglossa glabra;17;20;2
Arthropoda;Insecta;Diptera;Ephydridae;Athyroglossa nudiuscula;5;5;0
Arthropoda;Insecta;Diptera;Ephydridae;Athyroglossa ordinata;6;6;0
Arthropoda;Insecta;Hemiptera;Cicadellidae;Athysanus argentarius;57;82;1
Arthropoda;Insecta;Hemiptera;Cicadellidae;Athysanus quadrum;3;9;0
